Temperature,Pressure,WHSV,Feed_Impurity,Residence_Time,Catalyst_Type,Catalyst_Age,Surface_Area,Pore_Volume,Active_Sites,Regeneration_Cycles,Operation_Mode,Reactor_Type,Deactivated
317.92931740002814,14.43654491508483,6.1843961008287085,1.7713566360860784,3.2407310876839133,Metal Oxide,565.8517874106719,265.4975003378303,0.5780852071257253,3.761918841109462,3,Batch,Trickle Bed,False
467.613966553134,49.214904750031586,3.3237591732318634,0.5267274224066659,2.3842897965250294,Noble Metal,916.7560031187468,386.57523299445825,0.9093505673180573,3.641526158375856,0,Continuous,Fluidized Bed,True
389.34158779917885,21.057366309437107,3.3492315593163546,1.1118065237408514,1.0306870686420486,Metal Oxide,800.8180998597503,219.51951076301785,0.7698843826893433,1.8993785962236498,6,Semi-batch,Trickle Bed,True
438.4433910624945,44.81086098027759,7.560335387950232,2.5961228539010257,3.5385175419985604,Noble Metal,451.13006979784143,507.9880634507977,0.9202794911577181,0.9484876493454915,8,Batch,Trickle Bed,True
350.79112793155764,12.267775688663223,0.9573569417943577,3.038763415478263,2.826676723009228,Noble Metal,718.699265972796,468.4660405557333,0.470891896530654,1.726102328148932,5,Batch,Trickle Bed,True
373.07116538790774,11.442130497229082,9.077502454323879,1.2267615708310553,1.857245751572598,Noble Metal,586.2354987807616,820.608129960586,1.106426133926399,4.243033850833217,2,Batch,Fixed Bed,True
347.75530814565917,2.5255700613410568,8.596506806716224,0.28866079612558604,4.565562031385291,Noble Metal,492.3670487012489,844.0043022328581,1.642956661696461,4.91211859002382,9,Batch,Fluidized Bed,True
258.5728963394133,32.931674443418366,6.844144490650862,1.9551643456369932,0.202577177350993,Noble Metal,192.31577278435051,406.85391280583366,0.9947612186820145,2.722311566337026,3,Continuous,Fixed Bed,False
416.7356345784516,19.057790842464296,6.135604916020151,1.1710168546316706,1.6472884411225306,Zeolite,463.93626345489093,493.39035441519155,1.0831044366167584,0.5436515971536899,9,Batch,Fluidized Bed,True
284.2317087322567,43.353554242142216,8.976873732326696,1.0977696161490096,0.37871884911046816,Metal Oxide,245.81858702257463,816.9889993169065,1.7277816535063657,1.1302016546040305,4,Batch,Fluidized Bed,False
207.29478992943615,24.1872854278863,2.260636705522787,4.799314013567276,3.8559838494859737,Zeolite,914.8421498516547,745.3662461960491,1.4709046063484554,1.949362588923196,0,Continuous,Trickle Bed,False
393.64168877215036,48.44147796782136,1.2502070408128718,3.08150242962862,3.540326525157584,Noble Metal,335.40681349634696,102.92504907571941,1.0828179353356124,3.1036340686682737,4,Batch,Trickle Bed,True
253.1332038221147,10.090750269452936,2.775346614140612,2.7843922158604792,1.7236258718079538,Metal Oxide,952.2640145333722,356.047651346866,0.6638521667405235,0.8379214061239129,0,Continuous,Fixed Bed,True
482.1375753058743,43.56253522982493,8.048493647651807,2.0788755176166096,3.410748220814658,Zeolite,533.0552900947112,437.4193935489007,1.79286814432094,4.745107844194467,8,Continuous,Fluidized Bed,True
486.1785731007762,39.053245786795344,0.8293675339015916,2.1447216671507214,2.040092408360154,Zeolite,631.5443786761604,283.77302694658533,1.238636723043005,2.1428765297798034,6,Batch,Trickle Bed,True
474.45931706613453,38.775170387558546,6.036664933293151,2.7045250191904042,3.8056435779699287,Noble Metal,542.9404444893278,259.657292716751,0.5980656981992482,4.606628980661704,2,Semi-batch,Trickle Bed,True
311.0476100766333,42.394378177727496,9.956656403817444,3.4821490351805364,2.32549994740986,Zeolite,129.3806169667009,130.22760527654373,0.6844155547484186,4.012348112406598,8,Batch,Trickle Bed,False
204.63698495866024,38.29017555620695,8.629112891456625,3.5107304809091473,2.1201706663751616,Zeolite,375.82121900794095,614.6957800558084,1.6456395600852427,3.899467726320115,1,Semi-batch,Trickle Bed,True
478.4955687763176,31.684795759939355,5.4537340459141,0.8584695385272478,4.680176585892675,Zeolite,99.14611227762393,310.00823238653254,0.27946201175741986,3.230238109020044,6,Continuous,Fixed Bed,True
328.4552444951943,7.430999006436991,1.1045886382231023,2.5005637603831348,1.3293075894644313,Zeolite,622.9540441833817,141.87774274505045,1.985765936651876,3.3205271767333007,8,Semi-batch,Fixed Bed,True
489.99644571310085,2.593782795071344,8.398048386664243,2.0597904751705096,0.6901919659831706,Zeolite,446.8741952004389,284.7834484224509,0.43463302348662525,3.3710145584731164,5,Batch,Trickle Bed,True
489.08599312677586,46.12154454296866,6.1902958276835,4.352634831346921,2.9642612549713454,Noble Metal,777.9849715709369,741.5311622689012,1.6329233457144874,3.3292462416151194,9,Batch,Trickle Bed,True
455.902836640208,31.215865411516162,1.5918634720658849,3.157094606091882,4.849676880192477,Noble Metal,220.47048099936984,781.1913453172373,0.9105955701890291,2.9917770412926257,4,Semi-batch,Trickle Bed,True
288.33466762087573,40.03032725783264,1.3916442058218839,2.662520332079909,1.9514121472632149,Zeolite,164.56605842933493,486.4529961546421,1.0859891299174405,4.9388630831730005,6,Batch,Trickle Bed,False
315.5293185805776,24.594595224114954,9.141454784647628,0.5769732108945869,0.4039801417810295,Noble Metal,406.3322309637678,432.8565363269489,1.7851710394362401,3.7953075534156326,5,Semi-batch,Trickle Bed,True
455.34100145505704,6.7481012591573295,6.857402497911745,3.0281894466170574,1.7625958098168808,Noble Metal,926.5853832183811,882.2829548014254,0.943240141260584,3.9962587477663454,4,Continuous,Fluidized Bed,True
295.0766015468833,7.134103817924972,8.378224593509177,0.5860195284011671,2.5790651061658365,Metal Oxide,710.4218150124118,260.4517276704559,1.1674887566118222,4.426082667876534,1,Semi-batch,Fluidized Bed,True
250.84782400582776,34.592699074219595,8.85029955268154,1.6860328778287603,0.8934227324978472,Zeolite,418.92362479291864,272.2874262836868,0.2887393923365059,1.4703789322663212,7,Semi-batch,Fluidized Bed,True
367.0403787375051,22.08498885007367,5.931837344459061,0.7142098240716593,3.3247008684768113,Noble Metal,517.2721697543105,333.49374162911977,0.2042254529614157,0.8771187159277736,6,Semi-batch,Fluidized Bed,False
480.8464322482343,10.8257116083165,5.415740341672892,3.4603682351218445,4.988972006149983,Noble Metal,84.21301117709834,238.20585462486986,0.6406397714031067,2.673024964693694,5,Semi-batch,Trickle Bed,True
408.8089390024919,25.088132790330405,4.589060398049407,1.031260569180763,2.3135234323090748,Zeolite,984.5758963761131,403.49247856334927,1.425049567253781,2.8133631302867292,4,Continuous,Fluidized Bed,True
371.01835102680946,4.146237916681571,3.510992584015633,1.95929686594013,1.8381699279780421,Metal Oxide,666.4073046949189,828.6673815918031,0.41827680804644607,4.23131800977463,4,Continuous,Fluidized Bed,True
229.15294813123057,29.51659869380554,4.6286616281577615,4.478373888093893,2.0634504174888866,Zeolite,285.4040684634225,592.2782725028594,0.404771525848189,2.4970261067705106,8,Continuous,Fixed Bed,True
384.5021680097509,14.180676817319785,7.851856729436486,1.0215819169948515,0.6642162741364855,Metal Oxide,585.8083942152443,429.55723888981095,0.9397290944646259,3.0688386149494074,0,Semi-batch,Fluidized Bed,True
497.01615503127897,40.08039593122222,6.21827259464375,2.5390253197938955,4.428040646988497,Zeolite,109.48236606899397,847.5286356569718,1.3661066694948076,2.8718192233105624,8,Continuous,Fluidized Bed,True
242.02520457095721,16.207735987255113,8.978971254571038,2.09635830583011,2.1326457120546247,Zeolite,965.8366688075836,138.77138598065784,1.481729586046275,0.6719125269082598,5,Batch,Trickle Bed,False
355.49889570912103,23.30578730500826,4.712110136602283,0.09062020522864866,1.9976446159817227,Zeolite,174.78498788336594,268.22094232148913,0.5212112133770747,3.268467034686113,3,Continuous,Fluidized Bed,True
463.21192157838664,1.5694064554969311,6.267350997828164,3.9637905678640637,3.3324823373593246,Zeolite,648.0303180552141,552.7108840814071,0.3432586652696764,4.226194785984135,9,Semi-batch,Fluidized Bed,False
422.23058532626135,4.549897501933385,6.497421754373892,0.3452295315729986,2.2659637625625053,Metal Oxide,245.45446253893044,592.4420985545433,1.8927146611019796,1.2087524663411173,6,Batch,Trickle Bed,True
409.1047222985804,20.232184263927557,6.121123041910092,2.3712751048847682,3.276343997158446,Metal Oxide,717.5613826485358,131.64600525009052,0.6691994886117831,3.174492802669681,8,Semi-batch,Fluidized Bed,True
410.74522519613276,24.51700290113905,7.175020844312405,2.8033914746947497,0.40108682164085885,Noble Metal,776.821367240281,422.43100632570577,1.736023695695703,3.1712474500088645,4,Batch,Trickle Bed,True
307.84734536592657,30.401006857845882,2.7556179495606594,3.1421322830729355,4.087244384238915,Zeolite,673.4197289114327,619.3231718646982,1.754284610833073,1.2388323382536144,4,Semi-batch,Fluidized Bed,True
288.077553279348,15.291466356755858,5.367455886685011,3.443158146539378,4.708469369109072,Metal Oxide,614.4994602551925,658.4564371227212,1.59054066517258,1.055586081788312,7,Semi-batch,Fixed Bed,True
442.80834664355405,35.05411242020058,1.4901356266793029,1.2663619176135754,3.2789503921809913,Metal Oxide,892.4690939520117,610.5119220130155,0.5039004919746262,4.910233743394182,6,Batch,Fixed Bed,False
443.0340184037542,43.145997462271026,4.152857612625719,0.049893883292246866,4.777373051408173,Metal Oxide,78.62671098975804,356.45057948873966,1.6792426266575606,2.271736263438669,7,Continuous,Fluidized Bed,True
460.1216955740311,39.21269845577414,5.132837151902012,3.6172183117745598,0.8420183404128202,Zeolite,330.9147657801952,174.8160988783276,1.584651006634856,1.5233977792558817,9,Batch,Fixed Bed,False
473.9721657669414,2.9413224420695,6.696130465681988,2.678282996737893,2.4393393284537335,Noble Metal,248.28747963084595,441.6899571354673,1.2741013821911908,1.2709604500446874,1,Batch,Trickle Bed,True
353.40271965828134,24.54484041563362,9.530044999568933,4.180588516036244,3.048852996332692,Metal Oxide,988.0139620654215,203.00354989444438,0.8069636633041151,3.5042077111245575,8,Batch,Fluidized Bed,True
350.45488840615985,6.141578742490569,6.206185132209381,4.106941814503472,2.9505095723638153,Zeolite,389.3897796668735,858.0989268165337,0.6725154876797794,3.2425038379727544,2,Batch,Trickle Bed,False
439.4885536900325,12.860205777263847,7.564142203677318,4.216630838939416,2.067162717536312,Metal Oxide,732.6126992403987,480.13669281810263,0.4194005817446461,3.3959845534433786,5,Batch,Fixed Bed,True
394.98917923332954,49.34646707009018,5.3095275652044265,2.4254732998977007,1.756613605894681,Metal Oxide,684.7251638810046,353.807339485494,1.1175627204215686,0.8960271238015352,5,Semi-batch,Trickle Bed,True
410.590063177311,7.982281602174148,6.523988298075148,1.6681419791843282,0.7214377104970522,Noble Metal,212.08123747737773,713.0432568951201,1.2534695759177237,4.520905625742966,1,Semi-batch,Fixed Bed,True
438.73780083083034,25.44551951911645,1.1738560532708475,3.95779101295685,2.0195380077551635,Metal Oxide,238.9976802115513,498.3588740658111,0.8468101829284169,2.251698785640717,6,Continuous,Fixed Bed,True
467.00160254526986,31.289630981587838,2.9167200179975463,2.256470565146275,0.8970379940168772,Metal Oxide,281.2845635530341,348.02721920996004,1.0556463218255634,1.9101623289366108,8,Continuous,Fixed Bed,True
301.39854705546077,35.42078355666109,3.9376043854488176,0.9172109820171725,3.6983918148118704,Zeolite,411.12727825937924,749.5741939126414,0.8543260232646801,2.5806265126148262,9,Batch,Trickle Bed,False
312.67488579198323,28.42278549085879,4.988686872561879,4.274870097807372,1.123271583923491,Zeolite,234.3250656505268,793.7217208008976,1.3538109031772623,2.2552972958643274,0,Continuous,Fixed Bed,False
228.1945819522607,1.4787715235399994,0.9336630822726455,4.412799383861737,0.3869699958942159,Noble Metal,19.651482746847805,638.4065330309415,1.822266574033814,4.386096514126157,7,Continuous,Fluidized Bed,True
373.48404229885216,16.996604103955605,1.830228926756518,2.3315487807008504,2.8065940753044485,Zeolite,879.3930568071955,137.57153792613383,0.4950564716845008,4.6816743883905145,1,Batch,Fixed Bed,True
210.78268213902263,26.36787052585086,3.129735924017405,0.37849863654893734,3.016625690325068,Zeolite,965.6098313808841,553.0583041332256,0.8865358578256222,1.8655394740232278,0,Semi-batch,Fluidized Bed,False
339.67940543973805,5.305458458096834,9.729560563559982,1.9391304495846562,4.372374000274477,Noble Metal,341.5703870315679,710.6359295978253,0.45356348711155037,4.3877111335697965,7,Semi-batch,Fluidized Bed,True
362.79339041227297,18.180719629249857,3.647796567478982,4.017688297313017,2.9272099008466412,Metal Oxide,338.50687942547285,209.20240966686575,1.3248987867340976,4.016854082898802,1,Continuous,Fluidized Bed,True
285.96237563848536,2.6269523307769616,5.079390052064784,4.508870142731143,1.7928561832448842,Noble Metal,7.091812774370987,282.9366011076827,1.5119669170794723,4.688634525551429,5,Semi-batch,Fluidized Bed,False
377.24997817070323,4.850346360596016,2.362928271014733,1.0173637124879793,4.034758219478971,Zeolite,680.250688330374,805.9960840545092,1.8774429186754207,1.6058764048364953,5,Semi-batch,Trickle Bed,True
209.15007498171482,20.449240533878207,6.302410675219798,0.3348680601263576,2.7473665766183637,Noble Metal,825.4398957486287,116.09737748245922,0.701969467269737,3.096316175544406,4,Continuous,Fluidized Bed,False
211.20445662476433,7.503071948109957,3.166490547401756,4.386752265664193,0.48847339469283957,Metal Oxide,146.60830036000317,702.1817102607808,1.9103801705577743,1.7354506313320008,7,Batch,Fixed Bed,True
446.78016819789747,28.80950156481635,2.4664294951650545,1.9470246948943766,2.872667745534909,Noble Metal,159.66634936715073,479.0186340115383,0.31387280927721467,4.208425207179684,2,Continuous,Fluidized Bed,True
308.05719242337886,34.78378348772602,5.407439970236801,2.708804821337816,4.549290872566146,Zeolite,790.0832499714378,457.4177270716855,1.2854249540562588,0.5239588575697891,9,Continuous,Fixed Bed,True
238.11815379556543,40.228748256345064,0.5523050920239978,4.8403290602537945,2.0419318649412808,Zeolite,616.2907483541446,105.67722599590974,0.302838894817994,3.0416862329887824,3,Continuous,Trickle Bed,True
356.67297801644133,10.807361967995694,0.5728083101676407,0.33282363957111427,1.5519964293090205,Noble Metal,44.860557627717014,755.5185847731942,1.8087935379715008,2.026415440723631,6,Batch,Fluidized Bed,False
430.9980659295833,9.206646530694417,2.581153686467649,3.241590037260478,0.8030003393882983,Metal Oxide,622.5469904622817,387.8599205092532,1.1536563027260973,1.9520766818501911,6,Batch,Fixed Bed,True
264.74630824905296,6.123824176385613,0.8488529437578008,0.3705271128743354,0.8420830574832509,Noble Metal,308.91772284376606,532.6125050404344,1.4048270313730329,3.4020784573921263,7,Batch,Trickle Bed,False
386.8671427457001,32.1850822276382,1.5262446642415681,1.8773446423325018,2.220580273274913,Metal Oxide,368.72515547084595,641.8405490685276,1.6968330666388145,4.331680021912973,1,Batch,Trickle Bed,True
225.6042394981304,35.61731059785816,3.71917616871814,4.019072725967233,3.018831138391495,Metal Oxide,769.7314182968802,662.1036611503326,0.4705591204711438,3.241379261269968,1,Continuous,Fixed Bed,True
215.50451635058232,2.54772109645646,8.124563956008222,2.167361163778172,0.49501548533104867,Noble Metal,810.9351926726106,864.7840470608578,0.26946481148864093,4.339278403910251,3,Semi-batch,Fluidized Bed,True
359.4063894704444,46.874400065940804,5.934462112008358,4.985911769514752,4.703886086223312,Metal Oxide,400.35662683983065,525.0719625892873,1.7819860626431339,1.6906870034646349,9,Continuous,Trickle Bed,True
362.19053648303196,3.5465928989221482,5.370343396585956,2.795296424733011,3.8001547254814603,Zeolite,947.1529360063547,419.7756407795421,0.7668798094260785,2.837758346442415,8,Batch,Fixed Bed,True
391.22897044946194,27.523520429752452,3.2881438204771554,1.6058107631797673,2.9744571995899474,Noble Metal,406.46271795207224,862.9629011933663,0.4321620342688975,2.527414425801842,9,Semi-batch,Fluidized Bed,True
417.82740011679846,35.7439654530949,9.351660334611756,1.1005566295237657,4.159349487601055,Metal Oxide,771.8360352301099,613.6881880204169,1.0432302267567557,0.552402047763933,8,Continuous,Trickle Bed,True
492.75562383876036,43.677487063558196,4.271642891753321,1.7526026714308092,0.49291510837935515,Zeolite,483.87726456425906,338.5202850212445,1.2769509362528337,3.0056546441333305,3,Semi-batch,Fixed Bed,True
354.89010449035857,35.99025967448896,1.3273812845598292,1.862666368797754,2.4365105008923096,Noble Metal,897.5323265220841,201.17139632285694,0.2557470861605182,3.476859458657787,8,Batch,Trickle Bed,True
296.8869418823738,40.2846760704198,6.362131903119112,0.3435683886198049,3.187456321622151,Zeolite,907.7612436501786,774.043601172145,0.694812184862758,3.163614819885815,2,Semi-batch,Trickle Bed,True
438.5558584306111,17.6330594345975,1.5814647380277134,1.8478709971338658,4.1603992399796175,Zeolite,87.41680787108386,389.74528223532127,0.25903977369841286,3.8132595445253967,4,Semi-batch,Fixed Bed,True
281.24967537862227,40.9264305735791,3.779619856616075,2.3211925986961246,3.939000844241412,Zeolite,936.4933313102257,628.3757770915449,0.9566037005518981,3.071027878038847,9,Batch,Trickle Bed,True
331.69142621169084,4.925627472849082,5.320413417819184,3.613688761194023,1.4576393235956584,Metal Oxide,825.5348415204156,476.6531354927185,1.8111800523192398,0.8003761468284061,8,Semi-batch,Fixed Bed,True
223.5369144026798,44.84601614696585,8.80511398450917,3.28364742360804,4.710312830840101,Noble Metal,791.3107143126668,259.14382383603066,1.9687743406884246,1.0240048583812014,5,Continuous,Fluidized Bed,True
207.60522302463724,27.832026431533077,5.1886925132311275,3.543828276145771,0.7092946230112648,Noble Metal,200.91133968552245,581.3492868963721,1.3466855963065296,3.184135598947786,2,Semi-batch,Fixed Bed,True
488.7945244033775,41.04759072816219,7.17145827730081,0.04181840938428549,4.388154731243645,Metal Oxide,805.1192087546649,148.54645516054586,0.4909478488122653,1.7374063638813808,9,Continuous,Fluidized Bed,True
450.79403615366175,23.163595941396707,9.931759970491168,1.0883369979026802,4.857607223062631,Noble Metal,850.1327346850368,430.6739678969538,1.8305289019987503,0.8584030806564462,8,Semi-batch,Trickle Bed,True
408.7922618281094,32.53530706462972,1.7491466390308255,3.3084214419992826,0.9680522637908653,Zeolite,289.15033445415094,537.2919517309368,1.1292460817601089,2.43321234551846,5,Semi-batch,Fixed Bed,True
322.68588332428095,26.793730385869548,3.1099494924354354,2.419946840898736,3.638123714598548,Noble Metal,952.2600783623237,448.83757929486325,0.4767487617852526,2.994451691376449,3,Batch,Fixed Bed,True
251.98829602125375,36.84788656601126,4.248472718177641,0.02656737834172973,0.29739904201219247,Metal Oxide,49.86014639916425,698.9377402007926,1.8591080050129904,1.9793569475732296,3,Batch,Fixed Bed,False
246.9311128013258,4.999869119498889,4.507367696118898,4.022473212159111,2.086571843181859,Zeolite,149.90925324713967,762.33996363625,1.5634442913015854,3.7419516600160008,7,Continuous,Fixed Bed,True
275.0728694493786,3.957252115537626,4.404700215022684,3.864047866451687,2.629788166068603,Metal Oxide,537.5811380515144,716.9944592265424,1.5170694909016729,3.396967736455601,6,Batch,Fluidized Bed,False
364.7679994118362,13.108058466497177,9.122304524287271,2.742095814967813,2.9451616069572073,Zeolite,575.7924711223097,131.0503582494417,1.4765252668299285,1.9976826249125237,0,Batch,Fluidized Bed,False
414.37877681001873,8.81768932554623,7.283310122435136,0.3323166288813606,4.686092516417942,Zeolite,645.1500833009034,255.30301635677776,0.5606116779735962,3.8969263800885225,5,Batch,Trickle Bed,True
398.0592130153194,43.717394763017886,6.2750995338616855,3.8325752476629233,3.394028367741554,Noble Metal,16.969129315466457,529.2860074110195,0.5798120450735469,3.4191276913986597,7,Batch,Trickle Bed,True
283.98016908378287,11.741485380544171,3.4390408196964297,2.9185679386568197,2.4582619609742618,Zeolite,960.3667746221303,847.857632355041,1.438927397169059,3.3685042042305593,2,Batch,Trickle Bed,False
486.4595841989582,48.81739753513743,8.326008650102299,3.9097998857897958,4.067407677702858,Metal Oxide,44.58809273414399,767.9654200416935,0.5955009501987144,2.9904246535418064,8,Continuous,Trickle Bed,True
421.36907500873053,17.507893796784234,9.573074859107395,3.758734961979202,4.757610822676604,Noble Metal,143.06195272340238,774.0276066814413,0.9896090542454881,0.5512535063984876,9,Continuous,Fixed Bed,True
366.30621575342025,9.923777868746265,8.301383684227151,4.015010359789185,0.20812412854322515,Metal Oxide,14.01451752605698,342.5665550077399,1.6076032860690945,3.634282325646001,1,Batch,Fluidized Bed,True
383.5162238703057,39.69522684998148,0.5148684993189926,2.5900403320231242,4.914354234054589,Zeolite,566.8584332940947,443.55831766296205,1.6111145325761136,2.1921880599912043,5,Batch,Fluidized Bed,True
325.88001872833695,33.27668099954293,6.5458130167423665,0.701622590967575,0.5220474814120337,Metal Oxide,932.2668839209722,476.56475785274995,1.0158711905465474,4.74174369571395,0,Continuous,Fluidized Bed,True
274.31929685034726,25.41159010620381,0.9857861236999569,3.3557873668984435,4.0904952184169305,Metal Oxide,665.9471660804642,225.89726667992835,1.6259418888954411,4.180931469847424,1,Semi-batch,Fluidized Bed,False
306.7918035953785,28.21281399594393,2.9472685931703575,3.102368925259853,1.4736402875019214,Zeolite,822.6574684804273,124.85450419556506,1.7095192331565021,3.144625112890905,4,Continuous,Trickle Bed,True
427.3538331393107,36.24088713534093,1.0654846533038311,3.711265935995436,0.7476803229939716,Noble Metal,13.281203458580082,857.5223195684135,1.3785963523116684,1.6348189181867125,0,Semi-batch,Fixed Bed,True
204.31804658892676,12.194282325233637,6.236056803019183,0.8494050302536765,2.255292634597791,Metal Oxide,542.0152984797261,292.5700685308054,0.6111665341551563,1.4167282697494996,7,Batch,Fluidized Bed,False
234.82179215207486,49.820361886780354,7.022604178179765,0.9748759995014461,3.2553872392933068,Zeolite,459.56297750552187,291.95912297890504,0.6932212046939856,2.031731769548971,0,Batch,Fixed Bed,True
213.80079260652582,48.76486494519237,1.5876325616260987,4.452047586096643,1.9666640406150278,Noble Metal,498.9679442207931,166.70324301500762,0.7667140797357237,2.6445557461100835,8,Continuous,Fixed Bed,True
212.21864069569105,32.865958630999906,4.146469388927305,3.749888992260354,0.3673705005852249,Noble Metal,72.21318533518794,842.8062015550229,0.41024739392111365,1.832294795175262,9,Batch,Fixed Bed,True
456.6381752033022,10.777580095528112,4.834246835077649,4.541142443501615,3.037359584327712,Noble Metal,684.4353610693074,563.7896919518175,0.6916873166659012,2.8171827292661726,2,Semi-batch,Fixed Bed,True
411.09735781400707,34.33118387913328,4.006003706728707,3.7935766058196037,4.521776052942306,Metal Oxide,503.22041485863446,633.6294857002831,0.5771346037625578,1.2441669148093366,1,Semi-batch,Fluidized Bed,True
342.25214872619756,4.5377220399796165,1.6497375046093339,2.9857765299515093,1.9777552931415336,Metal Oxide,765.148849861264,829.261509810442,1.0195917496554838,4.89970765771475,0,Continuous,Fluidized Bed,False
229.35024819530045,2.5019726080844973,4.480004006781016,3.2706636851393682,1.1600306103910527,Metal Oxide,485.29063406171537,376.4961351206316,1.8351875861700768,0.9856604973424724,8,Semi-batch,Fluidized Bed,True
347.4847625350497,13.62646153704947,7.636191454179972,4.445639619700049,2.2686289950707956,Noble Metal,149.38163622643208,597.2058489104672,0.3880645701571246,4.693748628444674,3,Continuous,Trickle Bed,False
342.0415312341697,23.6685248802265,1.174572813065927,2.8940337725597027,0.3369772841390263,Metal Oxide,648.256954077822,131.03956378310997,1.496482263105312,4.611101051312127,0,Continuous,Fluidized Bed,True
251.96056097300456,43.54535276501065,1.2617101337780827,3.161956621641937,4.120389163953346,Zeolite,172.38636210516623,249.41802258490347,1.43710940794363,2.864122168187741,0,Semi-batch,Trickle Bed,False
330.1554947713919,36.63128441854909,3.87032727244185,0.7823835800180029,4.149069973655915,Metal Oxide,872.3945633548149,764.996644071954,0.37235755759404376,3.76209622326238,6,Semi-batch,Trickle Bed,False
319.551420319212,37.39261953879907,9.446394260379789,2.369606100580514,2.9812022708051797,Metal Oxide,613.1162390692415,713.4146850706686,1.86063032883044,2.462217340876645,1,Semi-batch,Trickle Bed,False
384.7550294156649,21.84917338795569,6.851440143867683,3.581985559790495,1.8302041557981086,Noble Metal,157.20388355695425,380.5141531657175,1.2232499638822754,3.335155598940972,6,Semi-batch,Fluidized Bed,True
390.5280952602931,17.950814634801183,6.947364588389366,1.354713491581827,4.018938485784338,Metal Oxide,962.3380574812069,401.44850221936997,0.8547059380442317,2.032591718395034,6,Semi-batch,Fluidized Bed,False
213.59120293161337,19.18089938624553,3.938239912959717,1.0112709026226745,2.8179664214629994,Zeolite,518.3654633353207,526.8435468428636,1.561769450291552,1.8552155890345041,9,Semi-batch,Fluidized Bed,False
312.3837843879414,49.394828623066836,6.139777516481115,1.5691340411220778,4.1470683118950795,Noble Metal,72.898451871655,100.19280374810764,0.6632578251229413,3.1020340377628117,8,Semi-batch,Trickle Bed,True
387.7579747142709,2.9653503792116416,0.5962462482635621,1.2075031399641674,3.1941480836568013,Zeolite,626.8329044150672,292.9954688304223,1.4483177066833768,2.7415835338279115,6,Batch,Trickle Bed,True
350.94087757402633,43.48454330999998,6.542912440890651,1.0745631851819792,3.9435868187427072,Noble Metal,253.19890701281022,266.58544688657156,0.271480173630045,3.1079136611749147,0,Continuous,Fixed Bed,False
456.9469523564967,29.355095020047276,9.17622600197425,2.124254214340435,3.032958666767024,Noble Metal,803.6934518773024,300.3863573998108,1.7109344676966896,1.7899726157916034,7,Continuous,Trickle Bed,True
397.60808948568354,22.492155540289932,6.319447949275782,4.53919256941767,2.1292912342567645,Metal Oxide,817.8220735661906,744.7246740267531,1.0067075246383732,2.1513102431764786,7,Semi-batch,Trickle Bed,True
248.8803281244289,36.537625360341686,8.800136637930278,2.5352982336935916,4.793934713638074,Zeolite,978.9473558546619,323.73908523715454,1.3460472458442951,0.8775408228300918,3,Continuous,Fluidized Bed,True
221.17062422012896,24.84677812981044,7.377744026927891,0.9396019040766151,2.7514577419063393,Noble Metal,501.8695310245037,253.21705764011853,0.5982280756520306,0.7352436752249257,7,Semi-batch,Fixed Bed,False
392.7257834618947,43.797738666001365,1.6453049558350574,0.3848583469043704,3.0649386408486383,Metal Oxide,454.95687972773715,503.4107686344252,1.4187326827852063,1.6405570835285732,3,Batch,Fixed Bed,False
207.95339316248655,45.134391336551666,9.073306419215497,3.480780725689626,1.1803894331322715,Noble Metal,753.4756054464806,792.5160290981855,1.5900324966078978,0.834110866987456,7,Continuous,Fixed Bed,True
375.732674382039,21.664325416799315,1.1312165213798613,1.913993822181939,3.165688868193655,Noble Metal,132.47065634192657,293.0797630699999,1.0517837363919178,0.9669861888563331,4,Continuous,Fluidized Bed,True
482.0690724274873,14.564562064517528,5.572690989203756,4.109154732926797,2.900877482466425,Noble Metal,546.9155137931242,162.82899423423896,1.3119084633112297,4.158177824272717,3,Batch,Fixed Bed,True
372.64225336276365,30.02516610107475,1.8503026760378478,3.297553843203851,1.0057081499404223,Noble Metal,546.247600130851,385.1237886797318,1.0213866628803174,0.6749316365751019,5,Batch,Fixed Bed,True
316.4509778619566,45.70580393521786,0.6112128019435886,3.9812072527068425,0.39197677703040423,Noble Metal,89.47312281038722,698.1214596519823,1.8093644646641218,3.4652425727063423,1,Batch,Fluidized Bed,True
392.98646553270595,11.322447261277663,4.509325471212571,1.3597301970922437,3.0613606666023787,Noble Metal,417.9840855069136,540.5524357558356,1.0961645249257745,1.7265098696693024,1,Continuous,Fixed Bed,False
337.475867147455,31.525362594610655,3.3028867227144842,3.4617946123052907,3.842092119816571,Metal Oxide,853.284798567202,753.4346956594779,1.715255676251874,4.421955563186569,1,Continuous,Trickle Bed,False
363.68503679478044,31.946450784533507,5.117004691077229,1.320309923468594,2.6646667175178407,Noble Metal,856.1536219946603,867.6737180873872,1.6424337048864475,2.682465280598748,8,Batch,Trickle Bed,True
482.43944263295754,36.92253809834877,5.983398923978233,4.695342397251458,1.211185864066264,Zeolite,99.237664919681,734.1299814012937,0.9389086784270417,1.8750940669752159,9,Batch,Trickle Bed,False
315.8307913402323,7.446816571235731,0.915521186935,3.181871407666872,3.3659576857958715,Metal Oxide,90.72088274783086,583.0424630750027,0.6141520853434551,2.8293752106024552,2,Batch,Trickle Bed,False
